step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,structural_complexity_score,higher_order_dynamics,mathematical_reasoning_consistency,quantum_field_performance,learning_rate,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,cimm_kl_divergence,cimm_jensen_shannon,cimm_wasserstein,cimm_qwcs,cimm_entropy,prediction,actual,mathematical_complexity,reasoning_consistency,higher_order_performance
0,0.14186197519302368,0.301890178443864,20,0.0,0.5,0.0,0.5,0.5,0.55,0.02,0.14121803641319275,0.0064393747597932816,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.301890178443864,"{'pattern_recognition_score': 1.0, 'field_coherence_score': 0.5299572944641113, 'structural_complexity_score': 0.12035261656965368, 'higher_order_dynamics': 1.0, 'mathematical_reasoning_consistency': 0.5, 'quantum_field_performance': 0.6565598469299586}",1.0
1,0.10855197161436081,0.301890178443864,20,0.9999880801635511,0.5,0.0,0.5,0.5,0.5499964240490653,0.02,0.13873955607414246,0.0064393747597932816,0.0,tensor(1.),0.7788007855415344,0.0,0.0,0.0,0.5,0,3.5616376e-06,0.0034560938,,,
2,0.085764080286026,0.301890178443864,20,0.9999523226792449,0.5,0.0,0.5,1.0,0.5999856968037734,0.010740786790847778,0.13726592063903809,0.0064393747597932816,0.0,tensor(1.),0.6218850612640381,0.0,0.0,0.0,0.5,0,7.1232753e-06,0.0069121644,,,
3,0.06970301270484924,0.301890178443864,20,0.999892733624093,0.5,0.0,0.5,1.0,0.5999678200872279,0.0057681952603161335,0.13659775257110596,0.0064393747597932816,0.0,tensor(1.),0.5078850984573364,0.0,0.0,0.0,0.5,0,1.0684911e-05,0.010368189,,,
4,0.05808283016085625,0.301890178443864,20,0.9998093231545618,0.5,0.0,0.5,1.0,0.5999427969463685,0.0030977344140410423,0.13658080995082855,0.0064393747597932816,0.0,tensor(1.),0.4232679009437561,0.0,0.0,0.0,0.5,0,1.4246551e-05,0.013824142,,,
5,0.049480684101581573,0.301890178443864,20,0.9997021054159974,0.5,0.0,0.5,1.0,0.5999106316247992,0.0016635960200801492,0.1370946168899536,0.006439374294131994,0.0,tensor(1.),0.3592362701892853,0.0,0.0,0.0,0.5,0,1.780819e-05,0.017280003,,,
6,0.04298412427306175,0.301890178443864,20,0.9995710986667633,0.5,0.0,0.5,1.0,0.599871329600029,0.0008934074430726469,0.13804428279399872,0.006439374294131994,0.0,tensor(1.0000),0.30993351340293884,0.0,0.0,0.0,0.5,0,2.1369822e-05,0.020735746,,,
7,0.03799187019467354,0.301890178443864,20,0.9994163251942965,0.5,0.0,0.5,1.0,0.5998248975582889,0.00047978630755096674,0.13935433328151703,0.006439374294131994,0.0,tensor(1.0000),0.2713738679885864,0.0,0.0,0.0,0.5,0,2.4931458e-05,0.024191348,,,
8,0.03409780561923981,0.301890178443864,20,0.9992378109571771,0.5,0.0,0.5,1.0,0.5997713432871531,0.00025765670579858124,0.14096441864967346,0.006439373828470707,0.0,tensor(1.0000),0.240789532661438,0.0,0.0,0.0,0.5,0,2.8493101e-05,0.027646791,,,
9,0.031021317467093468,0.301890178443864,20,0.9990355865625882,0.5,0.0,0.5,1.0,0.5997106759687765,0.00013836588186677545,0.14282572269439697,0.006439373828470707,0.0,tensor(1.0000),0.21622216701507568,0.0,0.0,0.0,0.5,0,3.2054733e-05,0.031102046,,,
10,0.02856450527906418,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5996429059579966,7.430352707160637e-05,0.1448986530303955,0.00643937336280942,0.0,tensor(1.0000),0.1962621957063675,0.0,0.0,0.0,0.5,0,3.561638e-05,0.03455709,0.301890178443864,"{'pattern_recognition_score': 0.9999102476278591, 'field_coherence_score': 6.314205345512801e-08, 'structural_complexity_score': 0.11922041217373237, 'higher_order_dynamics': 0.9998264908790588, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5737911461404763}",1.0
11,0.026585092768073082,0.301890178443864,20,0.998560148534877,0.5,0.0,0.5,1.0,0.5995680445604631,3.990079494542442e-05,0.14715078473091125,0.00643937336280942,0.0,tensor(1.0000),0.17987851798534393,0.0,0.0,0.0,0.5,0,3.9178005e-05,0.0380119,,,
12,0.024979036301374435,0.301890178443864,20,0.9982870154587674,0.5,0.0,0.5,1.0,0.5994861046376302,2.9999999242136255e-05,0.14955537021160126,0.006439372897148132,0.0,tensor(1.),0.16630592942237854,0.0,0.0,0.0,0.5,0,4.2739644e-05,0.041466452,,,
13,0.023668993264436722,0.301890178443864,20,0.9979903328422601,0.5,0.0,0.5,1.0,0.5993970998526781,2.9999999242136255e-05,0.15209029614925385,0.006439372431486845,0.0,tensor(1.),0.1549684852361679,0.0,0.0,0.0,0.5,0,4.630129e-05,0.044920728,,,
14,0.02259662002325058,0.301890178443864,20,0.997670150914311,0.5,0.0,0.5,1.0,0.5993010452742933,2.9999999242136255e-05,0.15473711490631104,0.006439372431486845,0.0,tensor(1.),0.14542712271213531,0.0,0.0,0.0,0.5,0,4.9862916e-05,0.0483747,,,
15,0.021717296913266182,0.301890178443864,20,0.9973265241028716,0.5,0.0,0.5,1.0,0.5991979572308614,2.9999999242136255e-05,0.15748032927513123,0.006439371965825558,0.0,tensor(1.),0.13734322786331177,0.0,0.0,0.0,0.5,0,5.3424563e-05,0.051828347,,,
16,0.020996464416384697,0.301890178443864,20,0.9969595100859746,0.5,0.0,0.5,1.0,0.5990878530257924,2.9999999242136255e-05,0.1603069305419922,0.00643937150016427,0.0,tensor(1.),0.13045263290405273,0.0,0.0,0.0,0.5,0,5.6986202e-05,0.055281643,,,
17,0.02040703594684601,0.301890178443864,20,0.9965691706953017,0.5,0.0,0.5,1.0,0.5989707512085906,2.9999999242136255e-05,0.16320587694644928,0.006439371034502983,0.0,tensor(1.),0.12454719841480255,0.0,0.0,0.0,0.5,0,6.0547834e-05,0.058734566,,,
18,0.019927533343434334,0.301890178443864,20,0.9961555714277912,0.5,0.0,0.5,1.0,0.5988466714283374,2.9999999242136255e-05,0.16616779565811157,0.006439370568841696,0.0,tensor(1.),0.11946121603250504,0.0,0.0,0.0,0.5,0,6.410947e-05,0.062187094,,,
19,0.019540760666131973,0.301890178443864,20,0.995718782804692,0.5,0.0,0.5,1.0,0.5987156348414076,2.9999999242136255e-05,0.1691846400499344,0.0064393701031804085,0.0,tensor(1.),0.1150616705417633,0.0,0.0,0.0,0.5,0,6.767111e-05,0.0656392,,,
20,0.01923280581831932,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5985776627867592,2.9999999242136255e-05,0.17224955558776855,0.006439369637519121,0.0,tensor(1.),0.11124077439308167,0.0,0.0,0.0,0.5,0,7.123276e-05,0.069090866,0.301890178443864,"{'pattern_recognition_score': 0.9999999463634446, 'field_coherence_score': 0.0, 'structural_complexity_score': 0.11922041217373237, 'higher_order_dynamics': 0.9996530413627625, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5737920225481942}",1.0
21,0.018992312252521515,0.301890178443864,20,0.9947759306691178,0.5,0.0,0.5,1.0,0.5984327792007353,2.9999999242136255e-05,0.17535656690597534,0.006439369171857834,0.0,tensor(1.),0.10791055858135223,0.0,0.0,0.0,0.5,0,7.479438e-05,0.07254206,,,
22,0.01880994252860546,0.301890178443864,20,0.9942700247473031,0.5,0.0,0.5,1.0,0.5982810074241909,2.9999999242136255e-05,0.17850059270858765,0.0064393687061965466,0.0,tensor(1.),0.10499870032072067,0.0,0.0,0.0,0.5,0,7.835601e-05,0.07599276,,,
23,0.018677935004234314,0.301890178443864,20,0.9937412436616017,0.5,0.0,0.5,1.0,0.5981223730984805,2.9999999242136255e-05,0.1816771775484085,0.006439368240535259,0.0,tensor(1.),0.10244525969028473,0.0,0.0,0.0,0.5,0,8.191765e-05,0.07944296,,,
24,0.01858980394899845,0.301890178443864,20,0.993189674984767,0.5,0.0,0.5,1.0,0.5979569024954301,2.9999999242136255e-05,0.18488244712352753,0.006439367309212685,0.0,tensor(1.),0.10020032525062561,0.0,0.0,0.0,0.5,0,8.547929e-05,0.08289263,,,
25,0.01854007877409458,0.301890178443864,20,0.9926154124935211,0.5,0.0,0.5,1.0,0.5977846237480563,2.9999999242136255e-05,0.1881130188703537,0.006439366843551397,0.0,tensor(1.),0.09822196513414383,0.0,0.0,0.0,0.5,0,8.904094e-05,0.086341724,,,
26,0.01852412521839142,0.301890178443864,20,0.9920185501591939,0.5,0.0,0.5,1.0,0.5976055650477582,2.9999999242136255e-05,0.19136594235897064,0.00643936637789011,0.0,tensor(1.),0.09647485613822937,0.0,0.0,0.0,0.5,0,9.260258e-05,0.08979024,,,
27,0.018537985160946846,0.301890178443864,20,0.9913991848759554,0.5,0.0,0.5,1.0,0.5974197554627866,2.9999999242136255e-05,0.19463862478733063,0.006439365446567535,0.0,tensor(1.),0.0949290320277214,0.0,0.0,0.0,0.5,0,9.616422e-05,0.09323816,,,
28,0.018578262999653816,0.301890178443864,20,0.9907574246538073,0.5,0.0,0.5,1.0,0.5972272273961422,2.9999999242136255e-05,0.1979287564754486,0.006439364980906248,0.0,tensor(1.),0.09355899691581726,0.0,0.0,0.0,0.5,0,9.972583e-05,0.096685424,,,
29,0.018642019480466843,0.301890178443864,20,0.9900933661603551,0.5,0.0,0.5,1.0,0.5970280098481066,2.9999999242136255e-05,0.201234370470047,0.0064393640495836735,0.0,tensor(1.),0.09234285354614258,0.0,0.0,0.0,0.5,0,0.000103287486,0.10013207,,,
30,0.01872672140598297,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5968221378697169,2.9999999242136255e-05,0.20455366373062134,0.006439363118261099,0.0,tensor(1.),0.09126189351081848,0.0,0.0,0.0,0.5,0,0.000106849126,0.10357802,0.301890178443864,"{'pattern_recognition_score': 0.9998711680039543, 'field_coherence_score': 1.26283720677256e-07, 'structural_complexity_score': 0.11922043133051889, 'higher_order_dynamics': 0.9994795918464661, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5737274070151901}",1.0
31,0.018830126151442528,0.301890178443864,20,0.988698815315991,0.5,0.0,0.5,1.0,0.5966096445947973,2.9999999242136255e-05,0.2078850418329239,0.0064393626525998116,0.0,tensor(1.),0.0902998074889183,0.0,0.0,0.0,0.5,0,0.000110410765,0.10702328,,,
32,0.01895030587911606,0.301890178443864,20,0.9879685483993996,0.5,0.0,0.5,1.0,0.5963905645198199,2.9999999242136255e-05,0.21122713387012482,0.006439361721277237,0.0,tensor(1.),0.08944263309240341,0.0,0.0,0.0,0.5,0,0.000113972405,0.110467814,,,
33,0.019085535779595375,0.301890178443864,20,0.9872164422365121,0.5,0.0,0.5,1.0,0.5961649326709536,2.9999999242136255e-05,0.21457868814468384,0.006439360789954662,0.0,tensor(1.),0.08867811411619186,0.0,0.0,0.0,0.5,0,0.000117534015,0.113911614,,,
34,0.019234314560890198,0.301890178443864,20,0.986442626187703,0.5,0.0,0.5,1.0,0.5959327878563109,2.9999999242136255e-05,0.2179386019706726,0.006439360324293375,0.0,tensor(1.),0.08799565583467484,0.0,0.0,0.0,0.5,0,0.00012109567,0.11735463,,,
35,0.019395289942622185,0.301890178443864,20,0.9856472212880469,0.5,0.0,0.5,1.0,0.595694166386414,2.9999999242136255e-05,0.22130587697029114,0.0064393593929708,0.0,tensor(1.),0.08738592267036438,0.0,0.0,0.0,0.5,0,0.00012465732,0.12079686,,,
36,0.019567279145121574,0.301890178443864,20,0.9848303565499726,0.5,0.0,0.5,1.0,0.5954491069649918,2.9999999242136255e-05,0.22467966377735138,0.006439358461648226,0.0,tensor(1.),0.08684078603982925,0.0,0.0,0.0,0.5,0,0.00012821893,0.124238275,,,
37,0.019749203696846962,0.301890178443864,20,0.9839921679730337,0.5,0.0,0.5,1.0,0.5951976503919101,2.9999999242136255e-05,0.2280590981245041,0.006439357530325651,0.0,tensor(1.),0.08635304123163223,0.0,0.0,0.0,0.5,0,0.00013178057,0.12767884,,,
38,0.01994013786315918,0.301890178443864,20,0.9831327813560706,0.5,0.0,0.5,1.0,0.5949398344068212,2.9999999242136255e-05,0.2314436137676239,0.0064393565990030766,0.0,tensor(1.),0.0859164446592331,0.0,0.0,0.0,0.5,0,0.00013534223,0.13111857,,,
39,0.020139213651418686,0.301890178443864,20,0.9822523366234349,0.5,0.0,0.5,1.0,0.5946757009870305,2.9999999242136255e-05,0.23483248054981232,0.006439355667680502,0.0,tensor(1.),0.08552539348602295,0.0,0.0,0.0,0.5,0,0.00013890385,0.13455741,,,
40,0.020345663651823997,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5944052949570883,2.9999999242136255e-05,0.23822513222694397,0.00643935427069664,0.0,tensor(1.),0.08517496287822723,0.0,0.0,0.0,0.5,0,0.00014246552,0.13799533,0.301890178443864,"{'pattern_recognition_score': 1.0000000531922089, 'field_coherence_score': 1.2628309170116623e-07, 'structural_complexity_score': 0.11922043133051889, 'higher_order_dynamics': 0.9993062019348145, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5737400640847615}",1.0
41,0.020558802410960197,0.301890178443864,20,0.9804288619424374,0.5,0.0,0.5,1.0,0.5941286585827312,2.9999999242136255e-05,0.24162106215953827,0.006439353339374065,0.0,tensor(1.),0.08486080169677734,0.0,0.0,0.0,0.5,0,0.00014602712,0.14143232,,,
42,0.02077801339328289,0.301890178443864,20,0.9794861070749034,0.5,0.0,0.5,1.0,0.593845832122471,2.9999999242136255e-05,0.24501989781856537,0.006439352408051491,0.0,tensor(1.),0.08457905054092407,0.0,0.0,0.0,0.5,0,0.00014958876,0.14486837,,,
43,0.02100273035466671,0.301890178443864,20,0.9785228853690137,0.5,0.0,0.5,1.0,0.5935568656107041,2.9999999242136255e-05,0.24842113256454468,0.006439351476728916,0.0,tensor(1.),0.08432627469301224,0.0,0.0,0.0,0.5,0,0.00015315044,0.14830343,,,
44,0.02123243920505047,0.301890178443864,20,0.9775393388859897,0.5,0.0,0.5,1.0,0.5932618016657969,2.9999999242136255e-05,0.25182440876960754,0.006439350079745054,0.0,tensor(1.),0.0840994119644165,0.0,0.0,0.0,0.5,0,0.00015671202,0.1517375,,,
45,0.02146669290959835,0.301890178443864,20,0.9765356224854699,0.5,0.0,0.5,1.0,0.592960686745641,2.9999999242136255e-05,0.2552294433116913,0.00643934914842248,0.0,tensor(1.),0.08389576524496078,0.0,0.0,0.0,0.5,0,0.00016027369,0.15517054,,,
46,0.02170506864786148,0.301890178443864,20,0.9755119001220257,0.5,0.0,0.5,1.0,0.5926535700366077,2.9999999242136255e-05,0.25863584876060486,0.006439347751438618,0.0,tensor(1.),0.08371292054653168,0.0,0.0,0.0,0.5,0,0.0001638353,0.15860254,,,
47,0.021947180852293968,0.301890178443864,20,0.9744683217244344,0.5,0.0,0.5,1.0,0.5923404965173303,2.9999999242136255e-05,0.26204341650009155,0.006439346820116043,0.0,tensor(1.),0.08354867994785309,0.0,0.0,0.0,0.5,0,0.00016739697,0.16203347,,,
48,0.0221926998347044,0.301890178443864,20,0.973405058612884,0.5,0.0,0.5,1.0,0.5920215175838652,2.9999999242136255e-05,0.26545190811157227,0.006439345423132181,0.0,tensor(1.),0.0834011510014534,0.0,0.0,0.0,0.5,0,0.00017095858,0.1654633,,,
49,0.022441299632191658,0.301890178443864,20,0.9723222680155061,0.5,0.0,0.5,1.0,0.5916966804046518,2.9999999242136255e-05,0.2688610553741455,0.0064393444918096066,0.0,tensor(1.),0.08326858282089233,0.0,0.0,0.0,0.5,0,0.00017452022,0.16889203,,,
50,0.02269270457327366,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5913660353369139,2.9999999242136255e-05,0.27227070927619934,0.006439343094825745,0.0,tensor(1.),0.08314945548772812,0.0,0.0,0.0,0.5,0,0.00017808189,0.17231962,0.301890178443864,"{'pattern_recognition_score': 0.9998996692758867, 'field_coherence_score': 1.8942258129823287e-07, 'structural_complexity_score': 0.11922044090891214, 'higher_order_dynamics': 0.9991328120231628, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5736839581236681}",1.0
51,0.02294665016233921,0.301890178443864,20,0.9700987897765758,0.5,0.0,0.5,1.0,0.5910296369329727,2.9999999242136255e-05,0.2756806015968323,0.006439341697841883,0.0,tensor(1.),0.08304239064455032,0.0,0.0,0.0,0.5,0,0.00018164353,0.17574602,,,
52,0.02320290543138981,0.301890178443864,20,0.9689584376319564,0.5,0.0,0.5,1.0,0.590687531289587,2.9999999242136255e-05,0.27909064292907715,0.006439340300858021,0.0,tensor(1.),0.08294614404439926,0.0,0.0,0.0,0.5,0,0.00018520516,0.17917126,,,
53,0.02346125803887844,0.301890178443864,20,0.9677992412071693,0.5,0.0,0.5,1.0,0.5903397723621508,2.9999999242136255e-05,0.28250065445899963,0.006439338903874159,0.0,tensor(1.),0.08285963535308838,0.0,0.0,0.0,0.5,0,0.0001887668,0.18259531,,,
54,0.023721499368548393,0.301890178443864,20,0.9666213835796752,0.5,0.0,0.5,1.0,0.5899864150739026,2.9999999242136255e-05,0.2859104573726654,0.006439337972551584,0.0,tensor(1.),0.0827818363904953,0.0,0.0,0.0,0.5,0,0.00019232844,0.18601811,,,
55,0.023983463644981384,0.301890178443864,20,0.9654250422950649,0.5,0.0,0.5,1.0,0.5896275126885194,2.9999999242136255e-05,0.2893199622631073,0.006439336575567722,0.0,tensor(1.),0.08271189779043198,0.0,0.0,0.0,0.5,0,0.00019589005,0.18943964,,,
56,0.024246979504823685,0.301890178443864,20,0.9642103893976988,0.5,0.0,0.5,1.0,0.5892631168193097,2.9999999242136255e-05,0.2927290201187134,0.00643933517858386,0.0,tensor(1.),0.08264899253845215,0.0,0.0,0.0,0.5,0,0.00019945166,0.1928599,,,
57,0.024511903524398804,0.301890178443864,20,0.962977605283262,0.5,0.0,0.5,1.0,0.5888932815849787,2.9999999242136255e-05,0.29613757133483887,0.006439333315938711,0.0,tensor(1.),0.0825924202799797,0.0,0.0,0.0,0.5,0,0.00020301333,0.19627889,,,
58,0.02477809600532055,0.301890178443864,20,0.9617268785573193,0.5,0.0,0.5,1.0,0.5885180635671958,2.9999999242136255e-05,0.2995454967021942,0.006439331918954849,0.0,tensor(1.),0.08254153281450272,0.0,0.0,0.0,0.5,0,0.00020657497,0.19969654,,,
59,0.02504543960094452,0.301890178443864,20,0.9604583955809035,0.5,0.0,0.5,1.0,0.5881375186742711,2.9999999242136255e-05,0.30295270681381226,0.006439330521970987,0.0,tensor(1.),0.08249577134847641,0.0,0.0,0.0,0.5,0,0.0002101366,0.20311286,,,
60,0.025313809514045715,0.301890178443864,20,1.0,0.5,0.0,0.5,1.0,0.5877517041944733,2.9999999242136255e-05,0.30635905265808105,0.006439329124987125,0.0,tensor(1.),0.08245459944009781,0.0,0.0,0.0,0.5,0,0.00021369825,0.20652778,0.301890178443864,"{'pattern_recognition_score': 0.9999999981799035, 'field_coherence_score': 6.31406181643841e-08, 'structural_complexity_score': 0.11922042175212563, 'higher_order_dynamics': 0.998959481716156, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.5736880218469741}",1.0
61,0.025583112612366676,0.301890178443864,20,0.9578689223826823,0.5,0.0,0.5,1.0,0.5873606767148047,2.9999999242136255e-05,0.3097645342350006,0.0064393277280032635,0.0,tensor(1.),0.0824175700545311,0.0,0.0,0.0,0.5,0,0.00021725986,0.20994131,,,
62,0.025853248313069344,0.301890178443864,20,0.9565482968355732,0.5,0.0,0.5,1.0,0.586964489050672,2.9999999242136255e-05,0.31316906213760376,0.006439325865358114,0.0,tensor(1.),0.08238425105810165,0.0,0.0,0.0,0.5,0,0.00022082153,0.21335346,,,
